time	V(vin)	V(vout)	V(n004)
2.804405239281503e-004	-4.391497e+000	6.459281e-001	3.585178e+000
2.804538435257345e-004	-4.391797e+000	6.460963e-001	3.579788e+000
2.804688639834276e-004	-4.392135e+000	6.462860e-001	3.575322e+000
2.804840783551081e-004	-4.392478e+000	6.464781e-001	3.572328e+000
2.805019701085116e-004	-4.392880e+000	6.467041e-001	3.570307e+000
2.805204168991461e-004	-4.393295e+000	6.469370e-001	3.569260e+000
2.805319271720667e-004	-4.393554e+000	6.470823e-001	3.568989e+000
2.805435030074693e-004	-4.393815e+000	6.472284e-001	3.568903e+000
2.805577194275547e-004	-4.394134e+000	6.474079e-001	3.568867e+000
2.805713082728403e-004	-4.394440e+000	6.475794e-001	3.568823e+000
2.805871902303394e-004	-4.394797e+000	6.477799e-001	3.568705e+000
2.806034100137234e-004	-4.395161e+000	6.479846e-001	3.568480e+000
2.806237822847199e-004	-4.395619e+000	6.482418e-001	3.568054e+000
2.806476138863773e-004	-4.396154e+000	6.485425e-001	3.567401e+000
2.807574455993031e-004	-4.398617e+000	6.499281e-001	3.563796e+000
2.807982895374900e-004	-4.399532e+000	6.504432e-001	3.562460e+000
2.809606602622778e-004	-4.403162e+000	6.524901e-001	3.557224e+000
2.810000000000000e-004	-4.404040e+000	6.529859e-001	3.555953e+000
2.810107795036881e-004	-4.404281e+000	6.531218e-001	3.555604e+000
2.810323385110647e-004	-4.404762e+000	6.533934e-001	3.554906e+000
2.816791087323616e-004	-4.419103e+000	6.615293e-001	3.533914e+000
2.820000000000001e-004	-4.426157e+000	6.655599e-001	3.523464e+000
2.820689888236049e-004	-4.427668e+000	6.664252e-001	3.521209e+000
2.822069664708150e-004	-4.430685e+000	6.681549e-001	3.516696e+000
2.826766158160701e-004	-4.440898e+000	6.740369e-001	3.501299e+000
2.831462651613252e-004	-4.451024e+000	6.799064e-001	3.485833e+000
2.836159145065803e-004	-4.461062e+000	6.857634e-001	3.470298e+000
2.840855638518354e-004	-4.471013e+000	6.916080e-001	3.454693e+000
2.845552131970905e-004	-4.480877e+000	6.974400e-001	3.439020e+000
2.850248625423456e-004	-4.490653e+000	7.032595e-001	3.423277e+000
2.854945118876007e-004	-4.500341e+000	7.090665e-001	3.407466e+000
2.864238687608007e-004	-4.519255e+000	7.205234e-001	3.375984e+000
2.873532256340005e-004	-4.537820e+000	7.319269e-001	3.344247e+000
2.882825825072005e-004	-4.556034e+000	7.432769e-001	3.312255e+000
2.892119393804004e-004	-4.573897e+000	7.545733e-001	3.280007e+000
2.901412962536003e-004	-4.591410e+000	7.658162e-001	3.247505e+000
2.910706531268002e-004	-4.608573e+000	7.770055e-001	3.214747e+000
2.920000100000001e-004	-4.625386e+000	7.881414e-001	3.181734e+000
2.920000102103943e-004	-4.625386e+000	7.881414e-001	3.181734e+000
2.920000106311823e-004	-4.625386e+000	7.881414e-001	3.181734e+000
2.920000114727587e-004	-4.625386e+000	7.881414e-001	3.181734e+000
2.920000131559110e-004	-4.625386e+000	7.881414e-001	3.181734e+000
2.920000165222156e-004	-4.625386e+000	7.881414e-001	3.181734e+000
2.920000200000005e-004	-4.625386e+000	7.881415e-001	3.181734e+000
2.920000203132287e-004	-4.625386e+000	7.881415e-001	3.181734e+000
2.920000209396846e-004	-4.625386e+000	7.881415e-001	3.181734e+000
2.920000221925964e-004	-4.625386e+000	7.881415e-001	3.181734e+000
2.920000246984201e-004	-4.625386e+000	7.881415e-001	3.181734e+000
2.920000297100679e-004	-4.625387e+000	7.881416e-001	3.181734e+000
2.920000397333635e-004	-4.625387e+000	7.881417e-001	3.181733e+000
2.920000597799546e-004	-4.625387e+000	7.881420e-001	3.181733e+000
2.920000984845718e-004	-4.625388e+000	7.881424e-001	3.181731e+000
2.920001345968004e-004	-4.625389e+000	7.881429e-001	3.181730e+000
2.920001880574149e-004	-4.625390e+000	7.881435e-001	3.181728e+000
2.920002502578745e-004	-4.625391e+000	7.881442e-001	3.181726e+000
2.920003249625275e-004	-4.625392e+000	7.881451e-001	3.181722e+000
2.920004048074490e-004	-4.625393e+000	7.881461e-001	3.181718e+000
2.920004919445001e-004	-4.625395e+000	7.881471e-001	3.181712e+000
2.920005546878284e-004	-4.625396e+000	7.881479e-001	3.181707e+000
2.920006265942424e-004	-4.625397e+000	7.881487e-001	3.181699e+000
2.920007453710008e-004	-4.625400e+000	7.881501e-001	3.181683e+000
2.920007904127536e-004	-4.625400e+000	7.881507e-001	3.181676e+000
2.920008454037051e-004	-4.625401e+000	7.881513e-001	3.181666e+000
2.920008794683590e-004	-4.625402e+000	7.881517e-001	3.181659e+000
2.920009254599653e-004	-4.625402e+000	7.881523e-001	3.181649e+000
2.920009875094793e-004	-4.625404e+000	7.881531e-001	3.181633e+000
2.920010254550513e-004	-4.625404e+000	7.881535e-001	3.181623e+000
2.920010637279687e-004	-4.625405e+000	7.881539e-001	3.181612e+000
2.920010991271393e-004	-4.625406e+000	7.881544e-001	3.181601e+000
2.920011529471815e-004	-4.625407e+000	7.881550e-001	3.181584e+000
2.920011968650543e-004	-4.625407e+000	7.881556e-001	3.181568e+000
2.920012437088765e-004	-4.625408e+000	7.881561e-001	3.181551e+000
2.920012639248530e-004	-4.625409e+000	7.881563e-001	3.181543e+000
2.920012834551834e-004	-4.625409e+000	7.881566e-001	3.181535e+000
2.920013043295469e-004	-4.625410e+000	7.881568e-001	3.181526e+000
2.920013460782733e-004	-4.625410e+000	7.881573e-001	3.181508e+000
2.920014040630314e-004	-4.625411e+000	7.881580e-001	3.181481e+000
2.920014700014805e-004	-4.625412e+000	7.881588e-001	3.181449e+000
2.920015314828860e-004	-4.625413e+000	7.881595e-001	3.181417e+000
2.920016083627478e-004	-4.625415e+000	7.881604e-001	3.181375e+000
2.920017072390005e-004	-4.625417e+000	7.881616e-001	3.181315e+000
2.920018432635055e-004	-4.625419e+000	7.881632e-001	3.181225e+000
2.920020174776222e-004	-4.625422e+000	7.881653e-001	3.181096e+000
2.920022494900163e-004	-4.625426e+000	7.881681e-001	3.180903e+000
2.920024579741837e-004	-4.625430e+000	7.881706e-001	3.180707e+000
2.920026992378048e-004	-4.625434e+000	7.881735e-001	3.180453e+000
2.920030001706672e-004	-4.625440e+000	7.881771e-001	3.180098e+000
2.920033268752806e-004	-4.625445e+000	7.881810e-001	3.179664e+000
2.920037169604922e-004	-4.625453e+000	7.881857e-001	3.179082e+000
2.920040986668314e-004	-4.625459e+000	7.881902e-001	3.178443e+000
2.920046322532673e-004	-4.625469e+000	7.881966e-001	3.177432e+000
2.920052787679997e-004	-4.625481e+000	7.882043e-001	3.176036e+000
2.920061584893705e-004	-4.625496e+000	7.882149e-001	3.173806e+000
2.920076620239187e-004	-4.625523e+000	7.882328e-001	3.169099e+000
2.920106690930146e-004	-4.625577e+000	7.882687e-001	3.156652e+000
2.920166832312064e-004	-4.625685e+000	7.883406e-001	3.122685e+000
2.920264789129088e-004	-4.625860e+000	7.884576e-001	3.050107e+000
2.920372903217196e-004	-4.626053e+000	7.885868e-001	2.951237e+000
2.920507724643658e-004	-4.626294e+000	7.887478e-001	2.808840e+000
2.920648350552718e-004	-4.626545e+000	7.889159e-001	2.646688e+000
2.920808895737290e-004	-4.626832e+000	7.891076e-001	2.451558e+000
2.920961076306569e-004	-4.627104e+000	7.892894e-001	2.261169e+000
2.921117506487162e-004	-4.627383e+000	7.894762e-001	2.062315e+000
2.921267095969339e-004	-4.627650e+000	7.896549e-001	1.870558e+000
2.921430645245905e-004	-4.627942e+000	7.898501e-001	1.659904e+000
2.921618469495886e-004	-4.628277e+000	7.900744e-001	1.417367e+000
2.921724864149628e-004	-4.628467e+000	7.902014e-001	1.279891e+000
2.921823081738807e-004	-4.628642e+000	7.903187e-001	1.153548e+000
2.921933180621396e-004	-4.628838e+000	7.904501e-001	1.014258e+000
2.922047087330379e-004	-4.629041e+000	7.905861e-001	8.755739e-001
2.922168142700339e-004	-4.629257e+000	7.907305e-001	7.380021e-001
2.922294506126025e-004	-4.629482e+000	7.908814e-001	6.088750e-001
2.922427375001064e-004	-4.629718e+000	7.910399e-001	4.918065e-001
2.922564498385170e-004	-4.629962e+000	7.912036e-001	3.922019e-001
2.922707695891987e-004	-4.630217e+000	7.913744e-001	3.103474e-001
2.922857423705242e-004	-4.630483e+000	7.915531e-001	2.462527e-001
2.923023245609349e-004	-4.630778e+000	7.917509e-001	1.945475e-001
2.923145827485071e-004	-4.630996e+000	7.918971e-001	1.670103e-001
2.923274054900445e-004	-4.631224e+000	7.920501e-001	1.463853e-001
2.923435391495042e-004	-4.631510e+000	7.922425e-001	1.270600e-001
2.923583708962533e-004	-4.631773e+000	7.924194e-001	1.133963e-001
2.923730678580003e-004	-4.632034e+000	7.925947e-001	1.024482e-001
2.923890330629947e-004	-4.632318e+000	7.927850e-001	9.208367e-002
2.924052313416055e-004	-4.632605e+000	7.929782e-001	8.246667e-002
2.924238517626253e-004	-4.632935e+000	7.932002e-001	7.215862e-002
2.924453016183806e-004	-4.633315e+000	7.934559e-001	6.123023e-002
2.924744334076835e-004	-4.633831e+000	7.938032e-001	4.815970e-002
2.925077351782876e-004	-4.634420e+000	7.942000e-001	3.579099e-002
2.925406751630860e-004	-4.635002e+000	7.945925e-001	2.640041e-002
2.925778168884913e-004	-4.635658e+000	7.950349e-001	1.877362e-002
2.926177067960763e-004	-4.636363e+000	7.955100e-001	1.302529e-002
2.926532023593840e-004	-4.636989e+000	7.959327e-001	9.442324e-003
2.926868564723296e-004	-4.637581e+000	7.963334e-001	7.017180e-003
2.927227105284079e-004	-4.638213e+000	7.967601e-001	5.124675e-003
2.927598091110786e-004	-4.638865e+000	7.972016e-001	3.675382e-003
2.927916773178062e-004	-4.639426e+000	7.975808e-001	2.748948e-003
2.928198787236843e-004	-4.639921e+000	7.979164e-001	2.131993e-003
2.928482103747546e-004	-4.640418e+000	7.982533e-001	1.658564e-003
2.928795648576739e-004	-4.640968e+000	7.986262e-001	1.262585e-003
2.929189481554080e-004	-4.641658e+000	7.990944e-001	9.003226e-004
2.929665965860722e-004	-4.642493e+000	7.996609e-001	5.877010e-004
2.929999999999999e-004	-4.643077e+000	8.000579e-001	4.237753e-004
2.930057531217874e-004	-4.643178e+000	8.001263e-001	4.039080e-004
2.930172593653625e-004	-4.643379e+000	8.002629e-001	3.669304e-004
2.930402718525128e-004	-4.643781e+000	8.005363e-001	3.045709e-004
2.930862968268137e-004	-4.644584e+000	8.010830e-001	2.145552e-004
2.931783467754155e-004	-4.646189e+000	8.021760e-001	1.045869e-004
2.932680805117585e-004	-4.647749e+000	8.032410e-001	5.088546e-005
2.935274260133717e-004	-4.652242e+000	8.063156e-001	1.237608e-005
2.937505746875091e-004	-4.656085e+000	8.089573e-001	8.653366e-006
2.940000000000000e-004	-4.660356e+000	8.119076e-001	7.983887e-006
2.940298985023328e-004	-4.660866e+000	8.122609e-001	7.984168e-006
2.940896955069988e-004	-4.661885e+000	8.129671e-001	7.984671e-006
2.947462818470151e-004	-4.672982e+000	8.207071e-001	7.986890e-006
2.954028681870313e-004	-4.683898e+000	8.284166e-001	7.989067e-006
2.960594545270476e-004	-4.694635e+000	8.360954e-001	7.991201e-006
2.967160408670638e-004	-4.705191e+000	8.437436e-001	7.993292e-006
2.973726272070801e-004	-4.715568e+000	8.513612e-001	7.995342e-006
2.980292135470964e-004	-4.725764e+000	8.589481e-001	7.997348e-006
2.986857998871126e-004	-4.735781e+000	8.665045e-001	7.999312e-006
2.999999999999999e-004	-4.755282e+000	8.815352e-001	8.003406e-006
3.028571428571428e-004	-4.795216e+000	9.138218e-001	8.012322e-006
3.057142857142856e-004	-4.831614e+000	9.454036e-001	8.021380e-006
3.085714285714285e-004	-4.864476e+000	9.762808e-001	8.030578e-006
3.114285714285714e-004	-4.893804e+000	1.006453e+000	8.039918e-006
3.142857142857143e-004	-4.919596e+000	1.035921e+000	8.049398e-006
3.171428571428571e-004	-4.941852e+000	1.064684e+000	8.059020e-006
3.200000000000000e-004	-4.960574e+000	1.092743e+000	8.068782e-006
3.200000005184199e-004	-4.960574e+000	1.092743e+000	8.068782e-006
3.200000015552594e-004	-4.960574e+000	1.092743e+000	8.068782e-006
3.200000036289387e-004	-4.960574e+000	1.092743e+000	8.068782e-006
3.200000077762969e-004	-4.960574e+000	1.092743e+000	8.068782e-006
3.200000100000004e-004	-4.960574e+000	1.092743e+000	8.068782e-006
3.200000101343946e-004	-4.960574e+000	1.092743e+000	8.068782e-006
3.200000104031826e-004	-4.960574e+000	1.092743e+000	8.068782e-006
3.200000109407587e-004	-4.960574e+000	1.092743e+000	8.068782e-006
3.200000120159108e-004	-4.960574e+000	1.092743e+000	8.068782e-006
3.200000141662151e-004	-4.960574e+000	1.092743e+000	8.068782e-006
3.200000184668240e-004	-4.960574e+000	1.092743e+000	8.068782e-006
3.200000270680414e-004	-4.960574e+000	1.092743e+000	8.068785e-006
3.200000398504948e-004	-4.960574e+000	1.092743e+000	8.068801e-006
3.200000539771378e-004	-4.960574e+000	1.092744e+000	8.068850e-006
3.200000621004940e-004	-4.960574e+000	1.092744e+000	8.068911e-006
3.200000703126181e-004	-4.960574e+000	1.092744e+000	8.069025e-006
3.200000786585003e-004	-4.960574e+000	1.092744e+000	8.069243e-006
3.200000949966477e-004	-4.960574e+000	1.092744e+000	8.070074e-006
3.200001140171924e-004	-4.960574e+000	1.092744e+000	8.072117e-006
3.200001386574839e-004	-4.960574e+000	1.092744e+000	8.077794e-006
3.200001665123889e-004	-4.960575e+000	1.092745e+000	8.092444e-006
3.200002056993265e-004	-4.960575e+000	1.092745e+000	8.142406e-006
3.200002595382173e-004	-4.960575e+000	1.092746e+000	8.268039e-006
3.200002790782028e-004	-4.960575e+000	1.092746e+000	8.339297e-006
3.200002919539141e-004	-4.960575e+000	1.092746e+000	8.403013e-006
3.200003040945447e-004	-4.960575e+000	1.092746e+000	8.475500e-006
3.200003186327616e-004	-4.960576e+000	1.092746e+000	8.577994e-006
3.200003338491779e-004	-4.960576e+000	1.092746e+000	8.708939e-006
3.200003608640088e-004	-4.960576e+000	1.092746e+000	9.014228e-006
3.200004064918402e-004	-4.960576e+000	1.092747e+000	9.745588e-006
3.200004716637844e-004	-4.960576e+000	1.092748e+000	1.125237e-005
3.200005375216040e-004	-4.960577e+000	1.092748e+000	1.344009e-005
3.200006296923464e-004	-4.960577e+000	1.092749e+000	1.755467e-005
3.200007127167302e-004	-4.960577e+000	1.092750e+000	2.213928e-005
3.200007882012456e-004	-4.960578e+000	1.092751e+000	2.696101e-005
3.200008626767031e-004	-4.960578e+000	1.092751e+000	3.211259e-005
3.200009421399129e-004	-4.960579e+000	1.092752e+000	3.777774e-005
3.200010170306155e-004	-4.960579e+000	1.092753e+000	4.302281e-005
3.200011180443212e-004	-4.960580e+000	1.092754e+000	4.949033e-005
3.200012656514508e-004	-4.960581e+000	1.092755e+000	5.721725e-005
3.200014182679115e-004	-4.960582e+000	1.092757e+000	6.242341e-005
3.200015871077434e-004	-4.960583e+000	1.092758e+000	6.432369e-005
3.200017482442850e-004	-4.960584e+000	1.092760e+000	6.219622e-005
3.200019302115314e-004	-4.960585e+000	1.092762e+000	5.562805e-005
3.200021164167675e-004	-4.960586e+000	1.092763e+000	4.564367e-005
3.200022929356499e-004	-4.960587e+000	1.092765e+000	3.441559e-005
3.200024777682011e-004	-4.960588e+000	1.092767e+000	2.260238e-005
3.200026547512266e-004	-4.960589e+000	1.092769e+000	1.381407e-005
3.200029346055165e-004	-4.960591e+000	1.092771e+000	1.011089e-005
3.200032911691683e-004	-4.960593e+000	1.092775e+000	3.082591e-005
3.200037168084773e-004	-4.960596e+000	1.092779e+000	1.080323e-004
3.200042336555845e-004	-4.960598e+000	1.092784e+000	2.992822e-004
3.200048666539392e-004	-4.960602e+000	1.092790e+000	6.990640e-004
3.200056300647030e-004	-4.960607e+000	1.092797e+000	1.441039e-003
3.200065953624059e-004	-4.960612e+000	1.092807e+000	2.833041e-003
3.200082485031361e-004	-4.960622e+000	1.092823e+000	6.206281e-003
3.200101972894907e-004	-4.960634e+000	1.092842e+000	1.161530e-002
3.200126043868897e-004	-4.960648e+000	1.092865e+000	2.036225e-002
3.200153745334445e-004	-4.960664e+000	1.092892e+000	3.307808e-002
3.200191077859854e-004	-4.960686e+000	1.092928e+000	5.421103e-002
3.200240159693291e-004	-4.960715e+000	1.092975e+000	8.802497e-002
3.200316275593770e-004	-4.960760e+000	1.093049e+000	1.511840e-001
3.200433557676813e-004	-4.960829e+000	1.093162e+000	2.651548e-001
3.200580113051563e-004	-4.960916e+000	1.093303e+000	4.254974e-001
3.200737240248780e-004	-4.961008e+000	1.093455e+000	6.112654e-001
3.200893371877842e-004	-4.961100e+000	1.093606e+000	8.041077e-001
3.201046190607201e-004	-4.961189e+000	1.093753e+000	9.971234e-001
3.201197224534172e-004	-4.961277e+000	1.093899e+000	1.189736e+000
3.201353816320706e-004	-4.961369e+000	1.094050e+000	1.387863e+000
3.201532961954706e-004	-4.961474e+000	1.094223e+000	1.606321e+000
3.201654654593758e-004	-4.961545e+000	1.094340e+000	1.742564e+000
3.201770965434885e-004	-4.961613e+000	1.094452e+000	1.855273e+000
3.201896145283495e-004	-4.961686e+000	1.094573e+000	1.954531e+000
3.202021449676537e-004	-4.961759e+000	1.094694e+000	2.029833e+000
3.202155306438188e-004	-4.961836e+000	1.094823e+000	2.084810e+000
3.202293037007000e-004	-4.961916e+000	1.094956e+000	2.117978e+000
3.202439461658657e-004	-4.962001e+000	1.095097e+000	2.132949e+000
3.202591390103937e-004	-4.962089e+000	1.095243e+000	2.133766e+000
3.202713386542687e-004	-4.962160e+000	1.095361e+000	2.127221e+000
3.202834407368591e-004	-4.962230e+000	1.095477e+000	2.117143e+000
3.202966189723485e-004	-4.962306e+000	1.095604e+000	2.105072e+000
3.203093635665119e-004	-4.962379e+000	1.095727e+000	2.093952e+000
3.203233892625974e-004	-4.962461e+000	1.095862e+000	2.083422e+000
3.203372024860110e-004	-4.962540e+000	1.095995e+000	2.075281e+000
3.203514517729354e-004	-4.962622e+000	1.096132e+000	2.069303e+000
3.203662171972575e-004	-4.962707e+000	1.096274e+000	2.065390e+000
3.204010926577548e-004	-4.962907e+000	1.096610e+000	2.062165e+000
3.204104745673543e-004	-4.962961e+000	1.096700e+000	2.062132e+000
3.204196281132369e-004	-4.963013e+000	1.096788e+000	2.062325e+000
3.204304564248073e-004	-4.963075e+000	1.096893e+000	2.062623e+000
3.204420826407413e-004	-4.963141e+000	1.097004e+000	2.062934e+000
3.204541670541413e-004	-4.963211e+000	1.097121e+000	2.063178e+000
3.204669655844615e-004	-4.963284e+000	1.097244e+000	2.063299e+000
3.204809570542663e-004	-4.963363e+000	1.097378e+000	2.063248e+000
3.204968495334917e-004	-4.963454e+000	1.097531e+000	2.062971e+000
3.205159653574133e-004	-4.963562e+000	1.097715e+000	2.062388e+000
3.205865906408330e-004	-4.963962e+000	1.098393e+000	2.059264e+000
3.208888470583285e-004	-4.965649e+000	1.101291e+000	2.046268e+000
3.210000000000001e-004	-4.966259e+000	1.102355e+000	2.041542e+000
3.210121238317884e-004	-4.966326e+000	1.102471e+000	2.041027e+000
3.210363714953655e-004	-4.966458e+000	1.102703e+000	2.039997e+000
3.211740327103133e-004	-4.967204e+000	1.104017e+000	2.034144e+000
3.213116939252610e-004	-4.967942e+000	1.105329e+000	2.028287e+000
3.214493551402088e-004	-4.968671e+000	1.106640e+000	2.022427e+000
3.215870163551566e-004	-4.969392e+000	1.107950e+000	2.016565e+000
3.217246775701043e-004	-4.970104e+000	1.109258e+000	2.010699e+000
3.218623387850521e-004	-4.970808e+000	1.110564e+000	2.004831e+000
3.219999999999998e-004	-4.971504e+000	1.111869e+000	1.998960e+000
3.222327775703393e-004	-4.972661e+000	1.114068e+000	1.989019e+000
3.236280964888622e-004	-4.979100e+000	1.127150e+000	1.929215e+000
3.250234154073851e-004	-4.984675e+000	1.140030e+000	1.869101e+000
3.264187343259081e-004	-4.989387e+000	1.152707e+000	1.808676e+000
3.278140532444310e-004	-4.993236e+000	1.165181e+000	1.747940e+000
3.292093721629540e-004	-4.996222e+000	1.177452e+000	1.686894e+000
3.306046910814768e-004	-4.998345e+000	1.189521e+000	1.625537e+000
3.320000099999998e-004	-4.999605e+000	1.201386e+000	1.563869e+000
3.320000102103940e-004	-4.999605e+000	1.201386e+000	1.563869e+000
3.320000106311820e-004	-4.999605e+000	1.201386e+000	1.563869e+000
3.320000114727583e-004	-4.999605e+000	1.201386e+000	1.563869e+000
3.320000131559107e-004	-4.999605e+000	1.201386e+000	1.563869e+000
3.320000165222153e-004	-4.999605e+000	1.201386e+000	1.563869e+000
3.320000200000002e-004	-4.999605e+000	1.201386e+000	1.563868e+000
3.320000203132284e-004	-4.999605e+000	1.201386e+000	1.563868e+000
3.320000209396843e-004	-4.999605e+000	1.201386e+000	1.563868e+000
3.320000221925961e-004	-4.999605e+000	1.201386e+000	1.563868e+000
3.320000246984202e-004	-4.999605e+000	1.201386e+000	1.563868e+000
