time	V(vin)	V(vout)
1.825088134069352e-004	-3.096013e+000	-2.317520e+000
1.826784178759136e-004	-3.106462e+000	-2.321206e+000
1.828480223448920e-004	-3.116889e+000	-2.324932e+000
1.830176268138704e-004	-3.127293e+000	-2.328697e+000
1.831872312828488e-004	-3.137676e+000	-2.332502e+000
1.839999999999999e-004	-3.187120e+000	-2.351350e+000
1.850000000000001e-004	-3.247240e+000	-2.375802e+000
1.860000000000000e-004	-3.306559e+000	-2.401508e+000
1.862951716187003e-004	-3.323914e+000	-2.409333e+000
1.865903432374006e-004	-3.341197e+000	-2.417243e+000
1.868855148561010e-004	-3.358407e+000	-2.425239e+000
1.871806864748013e-004	-3.375545e+000	-2.433319e+000
1.874758580935016e-004	-3.392610e+000	-2.441486e+000
1.877710297122019e-004	-3.409603e+000	-2.449737e+000
1.880662013309022e-004	-3.426524e+000	-2.458074e+000
1.883424582836305e-004	-3.442293e+000	-2.465952e+000
1.886187152363588e-004	-3.457997e+000	-2.473887e+000
1.888949721890870e-004	-3.473636e+000	-2.481878e+000
1.891712291418153e-004	-3.489209e+000	-2.489926e+000
1.894474860945435e-004	-3.504716e+000	-2.498030e+000
